어린이집코드,어린이집,어린이집 주소,카테고리,키워드,긍부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,원래,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,대답,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,궁금증,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,관심,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,친절,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,존중,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,무시,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,노력,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,맞장구,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,신경,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,애착,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,베개,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,노력,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,부분,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,교사,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,추천,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,놀이,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,적극,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,역할,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,주도,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,진행,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,격려,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,놀이,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,상황,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,놀이,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,개입,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,관찰,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,안정,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,시그널,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,노력,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,해결,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,대답,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,파악,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,기분,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,반응,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,손짓,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,관리,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,등원,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,하원,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,인원,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,신경,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,점검,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,체크,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,리스트,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,경험,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,개별,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,격려,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,의견,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,자신,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,또래,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,지목,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,활동,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,의견,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,시간,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,유도,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,사항,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,원장,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,숙지,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,평가,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육 과정 및 상호작용,항목,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,관리,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,구비,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,시설,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,조합,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,놀이,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,교사,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,가족,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,가정,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,구성원,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),보육환경 및 운영관리,숙지,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),건강 ･안전,청소,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),건강 ･안전,체크,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),건강 ･안전,자체,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),건강 ･안전,이행,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),건강 ･안전,리스트,긍정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),건강 ･안전,신경,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),건강 ･안전,노력,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),교직원,직원,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),교직원,원장,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),교직원,회의,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),교직원,논의,부정
11260000467,꼬마사랑어린이집,서울특별시 중랑구 봉우재로6길 9 (면목동),교직원,관련,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,존중,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,요구,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,개별,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,대처,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,격려,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,신경,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,지도,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,맞춤,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,개인,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,실시,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,낮잠,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,구비,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,시간,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,일정,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,물품,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,자율,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,지원,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,놀이,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,공감,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,감정,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,반응,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,안정감,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,미소,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,배웅,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,하원,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,교사,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,놀이,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,개인,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,교사,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,놀이,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,상황,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,발생,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,능력,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,언어,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,반응,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,인지,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,수용,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,표현,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,생각,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,자신,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,지원,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,또래,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,놀이,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,작용,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,상호,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,관심,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,상황,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,미흡,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,원장,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,파악,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,전체,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육 과정 및 상호작용,보육,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육환경 및 운영관리,연령,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육환경 및 운영관리,놀이기구,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육환경 및 운영관리,놀이,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육환경 및 운영관리,다양,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육환경 및 운영관리,차이,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육환경 및 운영관리,가족,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육환경 및 운영관리,이해,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",보육환경 및 운영관리,문제,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,거미줄,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,공간,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,발견,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,다수,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,청결,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,탑승,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,관리,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,차량,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,하원,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",건강 ･안전,이후,부정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",교직원,원장,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",교직원,다양,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",교직원,운영,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",교직원,측면,긍정
11710000729,리센츠어린이집,"서울특별시 송파구 올림픽로 135 215동 101호(잠실동, 리센츠)",교직원,노력,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,행동,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,집중,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,노력,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,실천,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,버스,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,통학,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,배려,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,운행,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,분위기,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,클래식,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,조명,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,공간,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,분위기,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,마련,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,긍정,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,기분,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,정서,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,반응,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,학습,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,프로그램,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,증가,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,작용,긍정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,칭찬,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,배려,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,생각,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,지지,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,메모,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,활동,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,개인,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,공간,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,주도,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,창의,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,진행,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,마련,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,놀이,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,놀이,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,활동,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,시간,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,격려,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,관리,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,상황,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,놀이,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,소외,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,각각,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,표현,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,개별,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,집중,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,교사,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,또래,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,감정,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,면담,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,표현,부정
11305000170,구립초록나라어린이집,서울특별시 강북구 인수봉로14길 8 (미아동),보육 과정 및 상호작용,원장,부정
